audio_129|？頼斗くん、どうしたの？|？頼斗くん、どうしたの？
audio_130|グラウンド？|グラウンド？
audio_131|うーん、言われてみると、何か、変わったモノがあったような気がする、かな？|うーん、言われてみると、何か、変わったモノがあったような気がする、かな？
audio_132|あんまり得意じゃ無いけど、ちょっとやってみようか？|あんまり得意じゃ無いけど、ちょっとやってみようか？
audio_133|じゃあ|じゃあ
audio_134|だめみたい。何にも感じない|だめみたい。何にも感じない
audio_135|こういうの、リムスちゃんの方が得意そうだもんね|こういうの、リムスちゃんの方が得意そうだもんね
audio_136|うん、私もそう思う。ちょっと気にはかけておいた方がいいのかも|うん、私もそう思う。ちょっと気にはかけておいた方がいいのかも
audio_137|う、うん、私も|う、うん、私も
audio_138|この世界のこと、何か分かったの？|この世界のこと、何か分かったの？
audio_139|それは何となく分かるかな？もしかしたら、数時間の差はあるかもしれないけど|それは何となく分かるかな？もしかしたら、数時間の差はあるかもしれないけど
audio_140|あははは…それが、頼斗くんに会うまで、全然、違和感とかなかった|あははは…それが、頼斗くんに会うまで、全然、違和感とかなかった
audio_141|でも、琥珀さんやきららちゃんは、私たちとは違うんだよね？|でも、琥珀さんやきららちゃんは、私たちとは違うんだよね？
audio_142|私たち、自分の部屋で目覚めて、違和感はあったけど、でもいつも通りの生活をしてたんです|私たち、自分の部屋で目覚めて、違和感はあったけど、でもいつも通りの生活をしてたんです
audio_143|それは、たまたま、金剛町にいないだけ…とか？|それは、たまたま、金剛町にいないだけ…とか？
audio_144|でもさ、もし、行方不明になってないなら…頼斗くん、お父さんに会ってみたいんじゃない？|でもさ、もし、行方不明になってないなら…頼斗くん、お父さんに会ってみたいんじゃない？
audio_145|グラウンドの飛行機！！|グラウンドの飛行機！！
audio_146|んー、さっきも魔法で調べてみたんだけど|んー、さっきも魔法で調べてみたんだけど
audio_147|あ、あれ？あそこ…何かあるみたい|あ、あれ？あそこ…何かあるみたい
audio_148|う、うん。でも、それが飛行機かどうかまでは|う、うん。でも、それが飛行機かどうかまでは
audio_149|あ、それなら一応、フローラにも手伝ってもらったんだけど、探査系の魔法にも反応は無いみたい|あ、それなら一応、フローラにも手伝ってもらったんだけど、探査系の魔法にも反応は無いみたい
audio_150|それが、全然。っていうか、私が何を探しているのかもわかってないみたいだから。一応、信じるとは言ってくれたんだけど、本当に信じてくれてるのかどうかもわからないし|それが、全然。っていうか、私が何を探しているのかもわかってないみたいだから。一応、信じるとは言ってくれたんだけど、本当に信じてくれてるのかどうかもわからないし
audio_151|一応、他から人を回してもらいましょうか？とも言ってくれたんだけど…専門家の手配は無理みたい|一応、他から人を回してもらいましょうか？とも言ってくれたんだけど…専門家の手配は無理みたい
audio_152|頼斗くん、なんか疲れてない？|頼斗くん、なんか疲れてない？
audio_153|神保くんは学食？|神保くんは学食？
audio_154|朝から重そうだったもんね|朝から重そうだったもんね
audio_155|お疲れ様です|お疲れ様です
audio_156|うんうん、コレならいいお嫁さんになれるね。琥珀さんは幸せ者だ|うんうん、コレならいいお嫁さんになれるね。琥珀さんは幸せ者だ
audio_157|ホントに琥珀さんたちは、こっちの世界の人なんだね|ホントに琥珀さんたちは、こっちの世界の人なんだね
audio_158|でも、こっちから連絡は取らないんじゃなかった？|でも、こっちから連絡は取らないんじゃなかった？
audio_159|麻梨ちゃんの方は、何か進展あった？|麻梨ちゃんの方は、何か進展あった？
audio_160|楽しみにしてます|楽しみにしてます
audio_161|仲人だもんね。頑張らないとね|仲人だもんね。頑張らないとね
audio_162|おはよー、頼斗くん|おはよー、頼斗くん
audio_163|ふふふっ、楽しみだね。二人の結婚式。きっと花嫁衣装とか素敵なんだろうなぁ|ふふふっ、楽しみだね。二人の結婚式。きっと花嫁衣装とか素敵なんだろうなぁ
audio_164|それでも結婚式だもん、期待しちゃうよ|それでも結婚式だもん、期待しちゃうよ
audio_165|でも、ちょっと寂しいかな？|でも、ちょっと寂しいかな？
audio_166|あ、ううん、やっぱり違う、かな？あのね、なんていったらいいのか…先を越されちゃったって感じでね、羨ましいって言うのともちょっと違うんだけど|あ、ううん、やっぱり違う、かな？あのね、なんていったらいいのか…先を越されちゃったって感じでね、羨ましいって言うのともちょっと違うんだけど
audio_167|そうなんだけど|そうなんだけど
audio_168|んー、よく分からないな|んー、よく分からないな
audio_169|でも、それ以上に、楽しみなんだよ？|でも、それ以上に、楽しみなんだよ？
audio_170|幸せな結婚式にしようね|幸せな結婚式にしようね
audio_171|あは、そのときはお願いね。でも、まだ先だから|あは、そのときはお願いね。でも、まだ先だから
audio_172|そういうこと|そういうこと
audio_173|え？どうって？|え？どうって？
audio_174|あー、言われてみればそうだね。でも、そういう愛の形もアリかなって思うよ|あー、言われてみればそうだね。でも、そういう愛の形もアリかなって思うよ
audio_175|でも、私は、その、頼斗くんだけだからね？|でも、私は、その、頼斗くんだけだからね？
audio_176|さ、頼斗くん、そろそろ行こっか|さ、頼斗くん、そろそろ行こっか
audio_177|なら、ゆっくり行こっか。ほら、頼斗くん|なら、ゆっくり行こっか。ほら、頼斗くん
audio_178|うん、素敵だね|うん、素敵だね
audio_179|本当に素敵です！|本当に素敵です！
audio_180|でも、きららちゃんもホントに似合ってるよ|でも、きららちゃんもホントに似合ってるよ
audio_181|頼斗くん、もういいの？|頼斗くん、もういいの？
audio_182|え？う、うーんと|え？う、うーんと
audio_183|ごめん、よく分からない。ただ、今は安定している、って感じかな？リムスちゃんかプリムラさんがいれば分かると思うんだけど|ごめん、よく分からない。ただ、今は安定している、って感じかな？リムスちゃんかプリムラさんがいれば分かると思うんだけど
audio_184|でも、いつ不安定になるか分からないから、急いだ方がいいと思うよ？|でも、いつ不安定になるか分からないから、急いだ方がいいと思うよ？
audio_185|おはようございます|おはようございます
audio_186|今日は？私と頼斗くんの間に今まで、これといって親しかった時間があったとも思えませんが|今日は？私と頼斗くんの間に今まで、これといって親しかった時間があったとも思えませんが
audio_187|そんな言い方？いつも通りだと思いますけど|そんな言い方？いつも通りだと思いますけど
audio_188|なんですか？|なんですか？
audio_189|何度言わせるんですか？|何度言わせるんですか？
audio_190|相生頼斗くん！|相生頼斗くん！
audio_191|前にも言ったと思いますが、今月いっぱいでバーベナ学園での留学を終了します。その後は、人間界と神界の段階的な国交断絶の準備に入らせていただきます|前にも言ったと思いますが、今月いっぱいでバーベナ学園での留学を終了します。その後は、人間界と神界の段階的な国交断絶の準備に入らせていただきます
audio_192|発展的な国交解消ということで、ご了承くだサイ|発展的な国交解消ということで、ご了承くだサイ
audio_193|どうしたんですか？|どうしたんですか？
audio_194|あ、ちょっと|あ、ちょっと
audio_195|な、なんで私が頼斗くんと？|な、なんで私が頼斗くんと？
audio_196|わ、私の心を惑わさないでください。もう、決めたんです。あなたとは金輪際、関わらないって|わ、私の心を惑わさないでください。もう、決めたんです。あなたとは金輪際、関わらないって
audio_197|そ、それは当たり前です。他人に対する最低限の礼儀ですから|そ、それは当たり前です。他人に対する最低限の礼儀ですから
audio_198|で、では、人と約束がありますので、失礼します|で、では、人と約束がありますので、失礼します
audio_199|それじゃあ、失礼します|それじゃあ、失礼します
audio_200|なんですか？|なんですか？
audio_201|ここ一ヶ月ほど、そんなこと言ってこなかったのに、どうして今日はそんなに絡んでくるんですか？|ここ一ヶ月ほど、そんなこと言ってこなかったのに、どうして今日はそんなに絡んでくるんですか？
audio_202|それは人として当たり前の行動です。私は別に頼斗くんを無視してるわけじゃないですから|それは人として当たり前の行動です。私は別に頼斗くんを無視してるわけじゃないですから
audio_203|お話なら、明日にしてください。二人っきりで帰るのは、ちょっと抵抗があるので|お話なら、明日にしてください。二人っきりで帰るのは、ちょっと抵抗があるので
audio_204|では、失礼します|では、失礼します
audio_205|頼斗くん…どうかしたんですか？こんな朝早く|頼斗くん…どうかしたんですか？こんな朝早く
audio_206|あれ？白玉ちゃん、いないと思ったら|あれ？白玉ちゃん、いないと思ったら
audio_207|そうだったんですね。んもう、心配したんだよ、白玉ちゃん|そうだったんですね。んもう、心配したんだよ、白玉ちゃん
audio_208|え？そうですか？|え？そうですか？
audio_209|言われてみれば。お客さんには、いつもフローラが応対するのですが、急に「手が離せないのでリシア様出てください」って言われてしまったので、つい|言われてみれば。お客さんには、いつもフローラが応対するのですが、急に「手が離せないのでリシア様出てください」って言われてしまったので、つい
audio_210|ですよね。でも、何ででしょう？なぜか、頼斗くんだから開けても問題ない、と無意識に開けてしまった気がします|ですよね。でも、何ででしょう？なぜか、頼斗くんだから開けても問題ない、と無意識に開けてしまった気がします
audio_211|そ、そのはずだったんですけど|そ、そのはずだったんですけど
audio_212|あ、いや…さすがにそれはちょっと困るっていいますか|あ、いや…さすがにそれはちょっと困るっていいますか
audio_213|ま、まあ、それなら構いませんけど|ま、まあ、それなら構いませんけど
audio_214|え、あ…ちょっと|え、あ…ちょっと
audio_215|お待たせしました|お待たせしました
audio_216|行ってきます|行ってきます
audio_217|ふ、フローラ、そういうのはいいから|ふ、フローラ、そういうのはいいから
audio_218|行きましょう、頼斗くん|行きましょう、頼斗くん
audio_219|こうやって頼斗くんと一緒に歩くの、どのくらいぶりでしょう？|こうやって頼斗くんと一緒に歩くの、どのくらいぶりでしょう？
audio_220|で？話って一体、何なんですか？|で？話って一体、何なんですか？
audio_221|その話は前にしたと思いますが|その話は前にしたと思いますが
audio_222|回りくどいです|回りくどいです
audio_223|そ、そうですね。どんな気持ちで頼斗くんの言葉を聞けばいいのかわからないので、単刀直入に言いたいことだけを言ってくれた方が、わ、私としては助かります|そ、そうですね。どんな気持ちで頼斗くんの言葉を聞けばいいのかわからないので、単刀直入に言いたいことだけを言ってくれた方が、わ、私としては助かります
audio_224|ご、ごめんなさい…ちょっとよくわからないんですけど、それってどういう|ご、ごめんなさい…ちょっとよくわからないんですけど、それってどういう
audio_225|頼斗くんは別の世界の人？|頼斗くんは別の世界の人？
audio_226|え？頼斗くんががっかりするところ？ここは私ががっかりするところなんじゃないの？もっと、頼斗くんの誠意とか、神界との将来についての、建設的なお話とかが聞けるのかと思ってたのに|え？頼斗くんががっかりするところ？ここは私ががっかりするところなんじゃないの？もっと、頼斗くんの誠意とか、神界との将来についての、建設的なお話とかが聞けるのかと思ってたのに
audio_227|ちょ、ちょっと待って。頼斗くん、ちょっと待って|ちょ、ちょっと待って。頼斗くん、ちょっと待って
audio_228|た、確かに賑やかなお母さまたちの生活を見て育ったから、そりゃ結婚するなら一夫多妻制の方がいいとは思ってたけど。でも、私、頼斗くんと結婚するなんて一言も|た、確かに賑やかなお母さまたちの生活を見て育ったから、そりゃ結婚するなら一夫多妻制の方がいいとは思ってたけど。でも、私、頼斗くんと結婚するなんて一言も
audio_229|え？ど、どうして頼斗くんが大伯母様のことを？|え？ど、どうして頼斗くんが大伯母様のことを？
audio_230|ら、頼斗くんはどこまで知ってるの？|ら、頼斗くんはどこまで知ってるの？
audio_231|でもでも、さっきの話、捲し立てられたせいで混乱したけど、穴があると私、思うんだよね|でもでも、さっきの話、捲し立てられたせいで混乱したけど、穴があると私、思うんだよね
audio_232|私と頼斗くんは別の世界から来たって言ってたけど、じゃあ、この世界に元々いた私たちはどうなったの？|私と頼斗くんは別の世界から来たって言ってたけど、じゃあ、この世界に元々いた私たちはどうなったの？
audio_233|あ、別に信じたわけじゃなくて、頼斗くんの話が本当だと仮定した場合の話ね。彼らはどうなったの？入れ替わっちゃったの？それとも精神が乗り移ってるみたいな感じ？|あ、別に信じたわけじゃなくて、頼斗くんの話が本当だと仮定した場合の話ね。彼らはどうなったの？入れ替わっちゃったの？それとも精神が乗り移ってるみたいな感じ？
audio_234|仮に乗り移ったんだとして、じゃあ元の身体は？それとも私たちの身体ごと霊魂みたいになって乗り移ったってこと？|仮に乗り移ったんだとして、じゃあ元の身体は？それとも私たちの身体ごと霊魂みたいになって乗り移ったってこと？
audio_235|それに何でそんなことになったの？魔法？そんなことが普通の魔法で実現可能なの？|それに何でそんなことになったの？魔法？そんなことが普通の魔法で実現可能なの？
audio_236|ほらぁ、全然説明できないじゃない|ほらぁ、全然説明できないじゃない
audio_237|ま、まあ、それ言われちゃうと何も言い返せないけど|ま、まあ、それ言われちゃうと何も言い返せないけど
audio_238|嘘をついてるわけじゃないとして、それが頼斗くんの妄想か勘違いって可能性は？|嘘をついてるわけじゃないとして、それが頼斗くんの妄想か勘違いって可能性は？
audio_239|んー、妄想を信じ込んでる頼斗くんが可哀想だから、話を合わせてあげてる…とか？|んー、妄想を信じ込んでる頼斗くんが可哀想だから、話を合わせてあげてる…とか？
audio_240|あー、だよね。ごめん|あー、だよね。ごめん
audio_241|そんなこと言われても|そんなこと言われても
audio_242|ない、と思うけど|ない、と思うけど
audio_243|ごめんね、お役に立てなくて|ごめんね、お役に立てなくて
audio_244|うん。でも、ちょっとだけ楽しかった|うん。でも、ちょっとだけ楽しかった
audio_245|やっぱり、頼斗くんの話を聞くのは楽しい。本当の話でも、ホラ話でも|やっぱり、頼斗くんの話を聞くのは楽しい。本当の話でも、ホラ話でも
audio_246|あはは、そういうことにしておいてあげるね|あはは、そういうことにしておいてあげるね
audio_247|それを聞きますか|それを聞きますか
audio_248|それはそれは、便利な設定だね|それはそれは、便利な設定だね
audio_249|ああ、そういえば、そうだったね。じゃあ、休み時間になったら教えてあげる。ここで立ち話しててもしょうがないでしょ？|ああ、そういえば、そうだったね。じゃあ、休み時間になったら教えてあげる。ここで立ち話しててもしょうがないでしょ？
audio_250|え？どうして？|え？どうして？
audio_251|わかった。じゃ、また後で。異世界転生もほどほどにね|わかった。じゃ、また後で。異世界転生もほどほどにね
audio_252|な、何でもない|な、何でもない
audio_253|睨みつけてなんかないもん|睨みつけてなんかないもん
audio_254|あ、あなたが変なこと言うから|あ、あなたが変なこと言うから
audio_255|そ、そうじゃなくて|そ、そうじゃなくて
audio_256|あ、愛してるとか|あ、愛してるとか
audio_257|ほらまたそういうこと言う|ほらまたそういうこと言う
audio_258|私たち、決別したのに|私たち、決別したのに
audio_259|ど、どのくらい？|ど、どのくらい？
audio_260|そ、そうじゃなくて|そ、そうじゃなくて
audio_261|ど、どのくらい、その、あ、あ、愛してるの？|ど、どのくらい、その、あ、あ、愛してるの？
audio_262|し、強いて言うなら|し、強いて言うなら
audio_263|ご、ごめんねー。私、ちょ、ちょっと用があって|ご、ごめんねー。私、ちょ、ちょっと用があって
audio_264|あ、あの…別にご飯作って欲しいとか、頼んでないんデスけど|あ、あの…別にご飯作って欲しいとか、頼んでないんデスけど
audio_265|美味しい|美味しい
audio_266|え？これ、人間界の御飯だけど、適度に神族好みの味にアレンジされてるよね？|え？これ、人間界の御飯だけど、適度に神族好みの味にアレンジされてるよね？
audio_267|フローラの入れ知恵？うちにあった神界の調味料を使ったから？|フローラの入れ知恵？うちにあった神界の調味料を使ったから？
audio_268|どういうこと？|どういうこと？
audio_269|そういえば、そういう設定だったね|そういえば、そういう設定だったね
